typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,1927.816,,1927.816,0,FALSE,TRUE
C,A,20240101,2024,52,2024,826,GBR,United Kingdom,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,1927.816,,1927.816,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,458982,415140,458982,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,2730,2704,2730,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14488.703,TRUE,-1,N/A,0,FALSE,14488.703,TRUE,0,FALSE,30375,27759,30375,6,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7278.969,TRUE,-1,N/A,0,FALSE,7278.969,TRUE,0,FALSE,66046,32523,66046,6,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,3152,3077,3152,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,150,FALSE,8,kg,150,FALSE,150,FALSE,0,FALSE,11072,10222,11072,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69220,FALSE,8,kg,69220,FALSE,69220,FALSE,0,FALSE,327174,321497,327174,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264,FALSE,8,kg,264,FALSE,264,FALSE,0,FALSE,14112,13112,14112,0,FALSE,TRUE
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,4321,4246,4321,0,FALSE,TRUE
C,A,20240101,2024,52,2024,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35.63,FALSE,8,kg,35.63,FALSE,35.63,FALSE,0,FALSE,226.87,,226.87,0,FALSE,TRUE
C,A,20240101,2024,52,2024,894,ZMB,Zambia,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35.63,FALSE,8,kg,35.63,FALSE,35.63,FALSE,0,FALSE,226.87,,226.87,0,FALSE,TRUE
