typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5422","false","5","u","5422","false","4741513.13","true","0","false",,"82937524.784","82937524.784","4","false","true",
"C","A","20240101","2024","52","2024","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","85240","false","1743670.648","true","0","false",,"30636207.737","30636207.737","4","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","25689","false","5","u","25689","false","40523933","false","0","false",,"650267553.809","650267553.809","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14013","false","5","u","14013","false","16238887","false","0","false",,"272313422.285","272313422.285","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","17.576","true","-1","N/A","0","false","27548.555","true","0","false",,"481873.376","481873.376","6","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","127131.08","true","5","u","127222","false","209656519","false","0","false",,"3544497521.177","3544497521.177","2","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11407","false","5","u","11407","false","21469587.684","true","0","false",,"353175722.407","353175722.407","4","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1195.374","true","8","kg","2882704","false","2882704","false","0","false",,"32772790.424","32772790.424","2","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","26154247","false","0","false",,"363695795.63","363695795.63","0","false","true",
"C","A","20240101","2024","52","2024","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6816","false","5","u","6816","false","5861186","false","0","false",,"96326077","96326077","0","false","true",
"C","A","20240101","2024","52","2024","800","UGA","Uganda","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","3370","false","0","false",,"50795.01","50795.01","0","false","true",
"C","A","20240101","2024","52","2024","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","31","false","5","u","31","false","61533","false","0","false",,"700699.31","700699.31","0","false","true",
"C","A","20240101","2024","52","2024","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2873","false","0","false",,"16354.5","16354.5","0","false","true",
"C","A","20240101","2024","52","2024","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1.273","true","-1","N/A","0","false","1994.93","true","0","false",,"34894.89","34894.89","6","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","90981057.034","true","0","false",,"2217125550.157","2217125550.157","4","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","107196","false","5","u","107196","false","315306062.355","true","0","false",,"5515265622","5515265622","4","false","true",
"C","A","20240101","2024","52","2024","858","URY","Uruguay","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","31","false","5","u","31","false","23014","false","0","false",,"591022","591022","0","false","true",
"C","A","20240101","2024","52","2024","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16","false","5","u","16","false","30308.457","true","0","false",,"530149","530149","4","false","true",
"C","A","20240101","2024","52","2024","894","ZMB","Zambia","X","Export","0","W00","World","0","W00","World","H6","HS","true","870380","Vehicles; with only electric motor for propulsion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0.531","true","8","kg","1490","false","1490","false","0","false",,"15081.833","15081.833","2","false","true",
