typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","500","MSR","Montserrat","X","Export","0","W00","World","0","W00","World","H5","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","20","false","20","false","0","false",,"5876.667","5876.667","0","false","true",
"C","A","20240101","2024","52","2024","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","678","false","5","u","678","false","1506.38","true","0","false",,"70238.7","70238.7","4","false","true",
"C","A","20240101","2024","52","2024","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","79594.29","false","79594.29","false","0","false","1014973.983","1014973.983","1014973.983","0","false","true",
"C","A","20240101","2024","52","2024","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","51243504","false","5","u","51243504","false","127483167","false","0","false",,"1518786837.185","1518786837.185","0","false","true",
"C","A","20240101","2024","52","2024","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","84580","false","5","u","84580","false",,"false","0","false",,"5567549.769","5567549.769","0","false","true",
"C","A","20240101","2024","52","2024","558","NIC","Nicaragua","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","352","false","352","false","0","false",,"9868.5","9868.5","0","false","true",
"C","A","20240101","2024","52","2024","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","538000","false","538000","false","0","false",,"116777.236","116777.236","0","false","true",
"C","A","20240101","2024","52","2024","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","191333","false","5","u","191333","false","2522829","false","0","false",,"127018505.93","127018505.93","0","false","true",
"C","A","20240101","2024","52","2024","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","100","false","5","u","100","false","65.324","true","0","false",,"3612.543","3612.543","4","false","true",
"C","A","20240101","2024","52","2024","591","PAN","Panama","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","3267","false","3267","false","3267","false",,"50558","50558","0","false","true",
"C","A","20240101","2024","52","2024","600","PRY","Paraguay","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1309.36","false","1309.36","false","0","false",,"163800","163800","0","false","true",
"C","A","20240101","2024","52","2024","604","PER","Peru","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7664.782","true","5","u","7670.782","false","7631.761","true","0","false",,"260314.681","260314.681","6","false","true",
"C","A","20240101","2024","52","2024","608","PHL","Philippines","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","41016","false","5","u","41016","false","16457.581","true","15659.92","false",,"910139","910139","4","false","true",
"C","A","20240101","2024","52","2024","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","44548386","false","5","u","44548386","false","202340706.206","true","0","false",,"6431138560","6431138560","4","false","true",
"C","A","20240101","2024","52","2024","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","138601","false","5","u","138601","false","381211.132","true","0","false",,"12689004.445","12689004.445","4","false","true",
"C","A","20240101","2024","52","2024","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4148402","false","5","u","4148402","false",,"false","0","false",,"236433641.74","236433641.74","0","false","true",
"C","A","20240101","2024","52","2024","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","160315","false","160315","false","0","false",,"2215492.478","2215492.478","0","false","true",
"C","A","20240101","2024","52","2024","686","SEN","Senegal","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","17398","false","17398","false","0","false",,"255917.828","255917.828","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","82244","false","5","u","82244","false","33838.363","true","0","false",,"1784395","1784395","4","false","true",
"C","A","20240101","2024","52","2024","690","SYC","Seychelles","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","78","false","78","false","0","false",,"26.14","26.14","0","false","true",
"C","A","20240101","2024","52","2024","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2010349","false","5","u","2010349","false","1657549.049","true","0","false",,"91665966.995","91665966.995","4","false","true",
"C","A","20240101","2024","52","2024","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","250771811","false","5","u","250771811","false","15483824.539","true","0","false",,"721971684.576","721971684.576","4","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4735480","false","5","u","4735480","false","3802581","false","0","false",,"164306500.069","164306500.069","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","250793","false","5","u","250793","false","616640.741","false","0","false",,"23151908.839","23151908.839","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1749129.672","true","0","false",,"96730569.035","96730569.035","4","false","true",
"C","A","20240101","2024","52","2024","716","ZWE","Zimbabwe","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","25205","false","25205","false","0","false",,"411797.101","411797.101","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2869750.97","false","5","u","2869750.97","false","4835095.792","false","0","false",,"175928853.541","175928853.541","0","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2158191","false","5","u","2158191","false","6047167.971","true","0","false",,"270125844.71","270125844.71","4","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1667845.904","true","0","false",,"141394915.941","141394915.941","4","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20480189.08","true","5","u","20480432","false","855940.281","true","0","false",,"20604109.57","20604109.57","6","false","true",
"C","A","20240101","2024","52","2024","768","TGO","Togo","X","Export","0","W00","World","0","W00","World","H5","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","44118","false","44118","false","0","false",,"45917.301","45917.301","0","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","28","false","5","u","28","false","326.571","true","0","false",,"3366.457","3366.457","4","false","true",
"C","A","20240101","2024","52","2024","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","994186","false","5","u","994186","false","3927842","false","0","false",,"87531915","87531915","0","false","true",
"C","A","20240101","2024","52","2024","800","UGA","Uganda","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8010","false","5","u","8010","false","18925","false","0","false",,"458573.42","458573.42","0","false","true",
"C","A","20240101","2024","52","2024","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","548960.902","true","-1","N/A","0","false","129712.168","false","0","false",,"4424107.83","4424107.83","2","false","true",
"C","A","20240101","2024","52","2024","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1860660","false","5","u","1860660","false","124591.607","true","0","false",,"6039400.81","6039400.81","4","false","true",
"C","A","20240101","2024","52","2024","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1377.84","true","0","false",,"76197.445","76197.445","4","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2350597","false","5","u","2350597","false","8790672","false","0","false",,"438840282.39","438840282.39","0","false","true",
"C","A","20240101","2024","52","2024","834","TZA","United Rep. of Tanzania","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4470.12","false","5","u","4470.12","false","8634.12","false","0","false",,"71239.85","71239.85","0","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","31055457","false","5","u","31055457","false","85996592.699","true","0","false",,"4755793399","4755793399","4","false","true",
"C","A","20240101","2024","52","2024","858","URY","Uruguay","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","123","false","5","u","123","false","2495","false","0","false",,"143810","143810","0","false","true",
"C","A","20240101","2024","52","2024","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2639","false","5","u","2639","false","4966.736","true","0","false",,"274670.99","274670.99","4","false","true",
"C","A","20240101","2024","52","2024","894","ZMB","Zambia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850760","Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","47472.5","false","47472.5","false","0","false",,"864145.794","864145.794","0","false","true",
